x,y
437,576
440,577
446,589
448,589
448,591
462,605
464,605
464,608
470,614
479,619
484,625
481,626
479,623
477,623
474,619
472,619
470,616
466,614
458,616
457,634
460,642
463,668
460,669
460,651
458,642
456,640
450,640
448,643
448,676
446,663
446,645
443,640
437,640
435,643
435,674
433,670
433,641
430,638
424,638
423,640
421,640
420,659
418,657
421,614
419,605
419,595
417,593
416,585
