x,y
241,11
254,11
267,14
268,16
274,18
274,20
279,22
279,24
281,24
281,26
293,40
293,75
295,85
295,101
291,114
280,125
279,137
277,142
277,168
283,180
209,180
209,176
211,175
213,168
213,150
211,146
211,140
203,120
193,109
193,97
195,94
197,83
194,61
194,48
197,38
199,37
201,32
209,24
211,24
211,22
214,22
214,20
220,18
221,16
225,16
226,14
