x,y
194,194
200,188
294,188
298,192
301,192
302,194
305,194
310,198
314,198
315,200
319,200
319,202
323,202
325,204
329,204
329,206
335,207
335,365
333,366
333,371
331,372
331,378
329,380
328,408
329,424
331,426
331,437
333,439
333,449
335,450
337,502
339,505
339,512
341,514
341,522
147,522
149,510
151,508
151,499
153,492
153,452
155,450
155,440
157,439
159,416
161,414
161,377
159,376
159,368
156,363
156,212
167,206
171,206
171,204
175,204
175,202
179,202
180,200
183,200
188,196
191,196
191,194
