x,y
55,564
79,573
79,575
77,576
74,600
74,615
76,619
76,647
74,647
73,628
70,625
65,625
63,627
62,636
62,663
60,663
60,630
58,627
51,627
49,632
48,664
46,664
48,638
46,627
37,628
34,649
35,654
34,656
32,655
33,642
35,637
35,627
38,619
37,603
35,601
25,601
24,603
19,605
19,607
17,607
13,612
11,611
11,609
15,605
17,605
17,603
19,603
24,597
26,597
31,592
31,590
34,587
36,587
36,585
38,585
44,578
46,578
46,576
50,573
